col_id,col_nm,table_id,cate1,cate2,num_cat_flag,pk_ratio,distinct_cnt,null_ratio,same_ratio,rec_cnt,column_cnt,categorical_cnt,numerical_cnt,avg_dom_col,avg_val_col,num_dom_eqn_col,num_dom_inter_col,num_val_eqn_col,num_val_inter_col,inner_tbl_cnt,outer_tbl_cnt,rep_ratio_tbl,common_ratio_tbl,col_table_cnt,inner_col_cnt,pk_bucket,null_bucket,col_type,rec_bucket,col_cnt_bucket,domain_spread,dom_sim_bucket,val_sim_bucket
4224,6_교원퇴직수당(1505),362,교육,고등교육,0,0.3,189,0.0,3.31,625,333,10,323,0.0275748242912422,0.2563219104477612,0.0,2892.0,0.0,3090.0,794.0,,,,635.0,3350.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4225,5_시간강의료(1117),362,교육,고등교육,0,0.51,320,0.0,1.95,625,333,10,323,0.0086112818936366,0.2266914233015677,0.0,2812.0,0.0,3074.0,794.0,,,,609.0,3253.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4226,5_특별강의료(1118),362,교육,고등교육,0,0.48,300,0.0,2.08,625,333,10,323,0.0173486590038314,0.2207163218390804,0.0,2953.0,0.0,3267.0,794.0,,,,661.0,3480.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4227,5_교원퇴직금(1119),362,교육,고등교육,0,0.41,255,0.0,2.45,625,333,10,323,0.0211224507239687,0.2379419936065097,0.0,2924.0,0.0,3143.0,794.0,,,,656.0,3441.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4228,5_조교인건비(1120),362,교육,고등교육,0,0.33,209,0.0,2.99,625,333,10,323,0.0145542980857072,0.2539359488520779,0.0,2935.0,0.0,3127.0,794.0,,,,655.0,3441.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4229,4_직원보수(1121),362,교육,고등교육,0,0.93,582,0.0,1.07,625,333,10,323,0.0095131779084351,0.0337164222030486,0.0,2993.0,0.0,3365.0,794.0,,,,662.0,3477.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4230,5_직원급여(1122),362,교육,고등교육,0,0.82,515,0.0,1.21,625,333,10,323,0.0107181950950438,0.0666583455990579,0.0,2939.0,0.0,3279.0,794.0,,,,654.0,3397.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4231,5_직원상여금(1123),362,교육,고등교육,0,0.38,239,0.0,2.62,625,333,10,323,0.0239033221037992,0.2360082521489971,0.0,2964.0,0.0,3229.0,794.0,,,,663.0,3490.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4232,5_직원제수당(1124),362,교육,고등교육,0,0.73,456,0.0,1.37,625,333,10,323,0.0133628043453684,0.1046673696543643,0.0,2953.0,0.0,3295.0,794.0,,,,655.0,3414.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4233,5_직원법정부담금(1125),362,교육,고등교육,0,0.75,470,0.0,1.33,625,333,10,323,0.0134128600523712,0.099264242071574,0.0,2969.0,0.0,3320.0,794.0,,,,654.0,3437.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4234,6_직원사학연금부담금(1299),362,교육,고등교육,0,0.66,413,0.0,1.51,625,333,10,323,0.0172604837237473,0.137578959672706,0.0,2955.0,0.0,3305.0,794.0,,,,653.0,3422.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4235,6_직원국민연금부담금(1300),362,교육,고등교육,0,0.51,321,0.0,1.95,625,333,10,323,0.0222836524939529,0.1971081685296646,0.0,3025.0,0.0,3317.0,794.0,,,,673.0,3489.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4236,6_직원건강보험부담금(1301),362,교육,고등교육,0,0.67,421,0.0,1.48,625,333,10,323,0.0179749568491203,0.1216074919520046,0.0,2953.0,0.0,3314.0,794.0,,,,659.0,3417.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4237,6_직원산재·고용보험부담금(1302),362,교육,고등교육,0,0.51,320,0.0,1.95,625,333,10,323,0.0254196878940731,0.2014784363177806,0.0,2826.0,0.0,3038.0,794.0,,,,531.0,3172.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4238,6_직원퇴직수당(1500),362,교육,고등교육,0,0.24,149,0.0,4.19,625,333,10,323,0.0381763317026098,0.2630552740129641,0.0,2929.0,0.0,3116.0,794.0,,,,645.0,3394.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4239,5_임시직인건비(1126),362,교육,고등교육,0,0.46,288,0.0,2.17,625,333,10,323,0.0156993397417225,0.2228600058258083,0.0,2925.0,0.0,3189.0,794.0,,,,654.0,3433.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4240,5_노임(1127),362,교육,고등교육,0,0.24,147,0.0,4.25,625,333,10,323,0.0337393021724818,0.2590410138248848,0.0,2963.0,0.0,3131.0,794.0,,,,664.0,3472.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4241,5_직원퇴직금(1128),362,교육,고등교육,0,0.48,303,0.0,2.06,625,333,10,323,0.0212949183710725,0.1955604981175789,0.0,2980.0,0.0,3221.0,794.0,,,,663.0,3453.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4242,3_관리운영비(1129),362,교육,고등교육,0,1.0,622,0.0,1.0,625,333,10,323,0.0053361431617135,0.0054381620931716,0.0,1567.0,0.0,1567.0,794.0,,,,482.0,1567.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4243,4_시설관리비(1130),362,교육,고등교육,0,0.78,486,0.0,1.29,625,333,10,323,0.0138257363836417,0.089221202966218,0.0,2982.0,0.0,3440.0,794.0,,,,698.0,3641.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4244,5_건축물관리비(1131),362,교육,고등교육,0,0.55,342,0.0,1.83,625,333,10,323,0.0178547446017936,0.1753748795009923,0.0,2988.0,0.0,3283.0,794.0,,,,675.0,3527.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4245,5_장비관리비(1132),362,교육,고등교육,0,0.57,354,0.0,1.77,625,333,10,323,0.0137133166343407,0.1834820011500862,0.0,3011.0,0.0,3261.0,794.0,,,,667.0,3478.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4246,5_조경관리비(1133),362,교육,고등교육,0,0.33,206,0.0,3.03,625,333,10,323,0.0329743052056809,0.2183050771388499,0.0,3071.0,0.0,3344.0,794.0,,,,687.0,3565.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4247,5_박물관관리비(1134),362,교육,고등교육,0,0.1,63,0.0,9.92,625,333,10,323,0.0542936646605837,0.2909125218404193,0.0,2932.0,0.0,3140.0,794.0,,,,657.0,3434.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4248,5_시설용역비(1135),362,교육,고등교육,0,0.56,350,0.0,1.79,625,333,10,323,0.0118570581759674,0.201151867219917,0.0,2927.0,0.0,3168.0,794.0,,,,641.0,3374.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4249,5_보험료(1136),362,교육,고등교육,0,0.56,350,0.0,1.79,625,333,10,323,0.020600048784454,0.1408651109846329,0.0,3049.0,0.0,3390.0,794.0,,,,672.0,3514.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4250,5_리스임차료(1137),362,교육,고등교육,0,0.61,382,0.0,1.64,625,333,10,323,0.0147983763214035,0.1689795266609638,0.0,3049.0,0.0,3288.0,794.0,,,,671.0,3507.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4251,5_기타시설관리비(1138),362,교육,고등교육,0,0.48,299,0.0,2.09,625,333,10,323,0.020761258732682,0.1901472496473907,0.0,3018.0,0.0,3300.0,794.0,,,,677.0,3545.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4252,4_일반관리비(1139),362,교육,고등교육,0,0.98,614,0.0,1.02,625,333,10,323,0.010391108177954,0.0104722166499498,0.0,1993.0,0.0,1993.0,794.0,,,,517.0,1994.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4253,5_여비교통비(1140),362,교육,고등교육,0,0.63,396,0.0,1.58,625,333,10,323,0.0201763975721134,0.0428121758737316,0.0,3072.0,0.0,3445.0,794.0,,,,682.0,3548.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4254,5_차량유지비(1141),362,교육,고등교육,0,0.46,288,0.0,2.17,625,333,10,323,0.0255781394385495,0.1599252079151133,0.0,3014.0,0.0,3326.0,794.0,,,,671.0,3487.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4255,5_소모품비(1142),362,교육,고등교육,0,0.63,395,0.0,1.58,625,333,10,323,0.0184933621488113,0.0567352549889135,0.0,3128.0,0.0,3492.0,794.0,,,,686.0,3608.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4256,5_인쇄출판비(1143),362,교육,고등교육,0,0.55,341,0.0,1.83,625,333,10,323,0.0213917819251201,0.1182545863815419,0.0,3089.0,0.0,3439.0,794.0,,,,684.0,3554.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4257,5_난방비(1144),362,교육,고등교육,0,0.42,264,0.0,2.37,625,333,10,323,0.0245926060260628,0.2238727842690225,0.0,2990.0,0.0,3248.0,794.0,,,,672.0,3509.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4258,5_전기수도료(1145),362,교육,고등교육,0,0.57,357,0.0,1.75,625,333,10,323,0.0168430495964949,0.1804355229771638,0.0,3073.0,0.0,3323.0,794.0,,,,681.0,3547.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4259,5_통신비(1146),362,교육,고등교육,0,0.66,411,0.0,1.52,625,333,10,323,0.0171673349097015,0.0543959436619718,0.0,3086.0,0.0,3438.0,794.0,,,,683.0,3550.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4260,5_제세공과금(1147),362,교육,고등교육,0,0.79,491,0.0,1.27,625,333,10,323,0.0168859395739167,0.0262493931696302,0.0,3065.0,0.0,3489.0,794.0,,,,674.0,3543.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4261,5_지급수수료(1148),362,교육,고등교육,0,0.69,429,0.0,1.46,625,333,10,323,0.0210182506599444,0.0230049945711183,0.0,3192.0,0.0,3631.0,794.0,,,,699.0,3684.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4262,4_운영비(1149),362,교육,고등교육,0,0.97,608,0.0,1.03,625,333,10,323,0.0089840193043161,0.0115565397923875,0.0,2552.0,0.0,2857.0,794.0,,,,399.0,2890.0,최고PK(0.9+),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4263,5_복리후생비(1150),362,교육,고등교육,0,0.63,395,0.0,1.58,625,333,10,323,0.0187677195224214,0.0978803556065385,0.0,3019.0,0.0,3371.0,794.0,,,,669.0,3487.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4264,5_교육훈련비(1151),362,교육,고등교육,0,0.57,359,0.0,1.74,625,333,10,323,0.0187696045341551,0.0887134759976865,0.0,2989.0,0.0,3345.0,794.0,,,,668.0,3458.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4265,5_일반용역비(1152),362,교육,고등교육,0,0.74,465,0.0,1.34,625,333,10,323,0.0156674066299471,0.0577732219982723,0.0,3003.0,0.0,3363.0,794.0,,,,668.0,3473.0,고PK(0.7-0.9),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4266,5_기관장 업무추진비(1506),362,교육,고등교육,0,0.23,146,0.0,4.28,625,333,10,323,0.0453826855686524,0.1238418604651162,0.0,2971.0,0.0,3321.0,794.0,,,,661.0,3440.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4267,5_상임이사 업무추진비(1507),362,교육,고등교육,0,0.04,23,0.0,27.17,625,333,10,323,0.1382165849662746,0.3010322048866647,0.0,2940.0,0.0,3102.0,794.0,,,,643.0,3397.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),중유사(0.1-0.3),높은값유사
4268,5_기타 업무추진비(1508),362,교육,고등교육,0,0.41,256,0.0,2.44,625,333,10,323,0.0291647167914586,0.1440616749861342,0.0,3073.0,0.0,3474.0,794.0,,,,692.0,3606.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4269,5_홍보비(1154),362,교육,고등교육,0,0.55,345,0.0,1.81,625,333,10,323,0.0148694485419739,0.1658732604945371,0.0,3009.0,0.0,3253.0,794.0,,,,674.0,3478.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4270,5_회의비(1155),362,교육,고등교육,0,0.64,398,0.0,1.57,625,333,10,323,0.0205922955799464,0.0371878927644854,0.0,2997.0,0.0,3394.0,794.0,,,,668.0,3469.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),낮은값유사
4271,5_행사비(1156),362,교육,고등교육,0,0.57,356,0.0,1.76,625,333,10,323,0.0188781395289059,0.1323868458678867,0.0,3026.0,0.0,3370.0,794.0,,,,674.0,3497.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4272,5_선교비(1157),362,교육,고등교육,0,0.14,87,0.0,7.18,625,333,10,323,0.0484843036187584,0.2816208574739282,0.0,2942.0,0.0,3130.0,794.0,,,,661.0,3452.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4273,5_기타운영비(1158),362,교육,고등교육,0,0.61,380,0.0,1.64,625,333,10,323,0.0180950956937799,0.1110013636363636,0.0,2997.0,0.0,3382.0,794.0,,,,678.0,3520.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4274,3_연구학생경비(1159),362,교육,고등교육,0,0.56,347,0.0,1.8,625,333,10,323,0.0074223847348324,0.204899880525687,0.0,2904.0,0.0,3140.0,794.0,,,,634.0,3348.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4275,4_연구비(1160),362,교육,고등교육,0,0.47,292,0.0,2.14,625,333,10,323,0.0198992472766375,0.2601660068259385,0.0,2597.0,0.0,2797.0,794.0,,,,422.0,2930.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4276,5_연구비(1161),362,교육,고등교육,0,0.43,267,0.0,2.34,625,333,10,323,0.020995146833879,0.2304710379300205,0.0,2947.0,0.0,3219.0,794.0,,,,651.0,3401.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4277,5_연구관리비(1162),362,교육,고등교육,0,0.3,188,0.0,3.32,625,333,10,323,0.0302225067542317,0.2525028505614742,0.0,2961.0,0.0,3158.0,794.0,,,,662.0,3473.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4278,4_학생경비(1163),362,교육,고등교육,0,0.56,347,0.0,1.8,625,333,10,323,0.0074389596808385,0.2047293345270068,0.0,2907.0,0.0,3143.0,794.0,,,,636.0,3351.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4279,5_교외장학금(1425),362,교육,고등교육,0,0.52,323,0.0,1.93,625,333,10,323,0.0090767302838335,0.2195998792635074,0.0,2866.0,0.0,3103.0,794.0,,,,628.0,3313.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4280,5_교내장학금(1426),362,교육,고등교육,0,0.55,343,0.0,1.82,625,333,10,323,0.0092645621198882,0.2081457566765578,0.0,2922.0,0.0,3179.0,794.0,,,,640.0,3370.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4281,5_장학금(1164),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
4282,6_내부장학금(1306),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
4283,6_외부장학금(1307),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
4284,5_학비감면(1165),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
4285,5_실험실습비(1166),362,교육,고등교육,0,0.48,298,0.0,2.1,625,333,10,323,0.010740105180875,0.2658420399724328,0.0,2568.0,0.0,2769.0,794.0,,,,423.0,2902.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4286,5_논문심사료(1172),362,교육,고등교육,0,0.3,187,0.0,3.34,625,333,10,323,0.0289897475096389,0.2571549699226582,0.0,2985.0,0.0,3193.0,794.0,,,,664.0,3491.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4287,5_학생지원비(1173),362,교육,고등교육,0,0.52,326,0.0,1.92,625,333,10,323,0.0108427062031356,0.2665029239766082,0.0,2400.0,0.0,2603.0,794.0,,,,311.0,2736.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4288,5_기타학생경비(1174),362,교육,고등교육,0,0.41,257,0.0,2.43,625,333,10,323,0.0179146683558049,0.2360525581395348,0.0,2933.0,0.0,3169.0,794.0,,,,660.0,3440.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4289,4_입시관리비(1175),362,교육,고등교육,0,0.48,302,0.0,2.07,625,333,10,323,0.0175882178511416,0.2257265671641791,0.0,2995.0,0.0,3209.0,794.0,,,,642.0,3350.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4290,5_입시수당(1176),362,교육,고등교육,0,0.37,230,0.0,2.72,625,333,10,323,0.0257911513451485,0.2451054545454545,0.0,2948.0,0.0,3100.0,794.0,,,,654.0,3410.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4291,5_입시경비(1177),362,교육,고등교육,0,0.48,301,0.0,2.08,625,333,10,323,0.0196481775299962,0.2236655526238639,0.0,2947.0,0.0,3221.0,794.0,,,,651.0,3411.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4292,3_교육외비용(1178),362,교육,고등교육,0,0.53,333,0.0,1.88,625,333,10,323,0.0242870727092707,0.1381379760609358,0.0,3084.0,0.0,3495.0,794.0,,,,702.0,3676.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4293,4_지급이자(1179),362,교육,고등교육,0,0.16,101,0.0,6.19,625,333,10,323,0.046873619121198,0.2785870429023898,1.0,2949.0,1.0,3143.0,794.0,,,,661.0,3473.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4294,5_지급이자(1180),362,교육,고등교육,0,0.16,101,0.0,6.19,625,333,10,323,0.046873619121198,0.2785870429023898,1.0,2949.0,1.0,3143.0,794.0,,,,661.0,3473.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4295,4_기타교육외비용(1181),362,교육,고등교육,0,0.47,296,0.0,2.11,625,333,10,323,0.025720461628432,0.1536284853464804,1.0,3101.0,1.0,3475.0,794.0,,,,702.0,3651.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4296,5_잡손실(1182),362,교육,고등교육,0,0.47,296,0.0,2.11,625,333,10,323,0.025720461628432,0.1536284853464804,1.0,3101.0,1.0,3475.0,794.0,,,,702.0,3651.0,중PK(0.3-0.7),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),낮은유사(0-0.1),중값유사
4297,5_특별회계사업비(1264),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
4298,5_기금투자자산처분손실(1435),362,교육,고등교육,0,0.0,1,0.0,625.0,625,333,10,323,1.0,0.3963255343956471,326.0,0.0,23.0,2135.0,794.0,,,,222.0,2573.0,저PK(0-0.3),완전(0%),수치형,중(101-1k),초풍부(21+),대공유(21+),최고유사(0.6+),높은값유사
